id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_103pg.png,"TH. Bogler, Becher",103,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_104pg.png,"O. Lindig, Kakaokanne",104,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_105pg.png,"O. Lindig, Große Deckelvase",105,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_106pg.png,"TH. Bogler, Gewürz und Teedosen",106,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_107pg.png,"O. Lindig, Vorratstopf",107,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_108pg.png,"O. Lindig, Kakaotopf",108,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_109pg.png,"O. Lindig, Deckelvasen",109,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_110pg.png,"O. Lindig, Deckelvase",110,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_111pg.png,"O. Lindig, Kaffeegeschirr",111,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_112pg.png,"TH. Bogler, 4 Vershiedene Teekanne",112,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_113pg.png,"TH. Bogler, 2 Teekannen",113,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_114pg.png,TH. Boglerm Teegeschirr,114,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_115pg.png,"O. Lindig, Kaffetasse",115,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_116pg.png,"TH. Bogler, Küchengefäße",116,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_117pg.png,"O. Lindig, Kakaokanne undTasse",117,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_118pg.png,"O. Lindig, Tasse",118,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_119pg.png,"TH. Bogler, Mokkamaschine",119,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_120pg.png,"TH. Bogler, Vorratsdosen",120,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_121pg(1).png,"O. Lindig, Kaffeekannen",121,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_121pg(2).png,"O. Lindig, Kaffeekannen",121,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_122pg.png,Das Versuchswohnhaus des Bauhauses am Horm in Weimar,122,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_123pg.png,Aus dem Versuchshaus.,123,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
